Unnamed: 0,user_id,isbn,rating
204,61935,0345417623,6.989107608795166
205,67236,0345417623,7.353010177612305
206,80538,0345417623,7.671744346618652
207,103176,0345417623,5.615396976470947
208,105925,0345417623,6.168445110321045
209,106007,0345417623,7.896209716796875
210,110700,0345417623,8.545499801635742
211,115435,0345417623,8.012466430664062
212,119205,0345417623,6.392012596130371
213,132392,0345417623,6.656879425048828
214,133462,0345417623,6.144146919250488
215,135149,0345417623,7.018792629241943
216,152015,0345417623,8.782991409301758
217,161385,0345417623,8.563328742980957
218,165253,0345417623,6.157931327819824
219,179843,0345417623,7.375570297241211
220,185006,0345417623,6.38747501373291
221,191049,0345417623,5.474146842956543
222,192479,0345417623,8.388367652893066
223,197272,0345417623,5.921024799346924
224,210035,0345417623,7.690353393554687
225,225989,0345417623,7.59654426574707
226,227305,0345417623,8.119101524353027
227,231518,0345417623,7.712312698364258
228,234879,0345417623,6.53708553314209
229,235498,0345417623,8.074902534484863
230,240660,0345417623,6.240968704223633
231,248468,0345417623,8.101150512695312
232,249058,0345417623,8.555938720703125
233,254303,0345417623,4.26075553894043
234,266678,0345417623,5.995759963989258
235,266819,0345417623,5.986092567443848
236,22255,0312978383,2.024678468704224
237,31040,0312978383,7.577838897705078
238,61901,0312978383,8.713790893554688
239,135317,0312978383,7.3876261711120605
240,135965,0312978383,7.96457052230835
241,147978,0312978383,8.698445320129395
242,17,0425099148,3.6128664016723633
243,180975,0553264990,9.210745811462402
244,25981,0553278398,4.643146514892578
245,37168,0553278398,9.997199058532717
246,234672,0553278398,8.11604118347168
247,98930,0684823802,7.951448440551758
248,17,0891075275,3.8779120445251465
249,141493,0891075275,8.786035537719727
250,162639,0891075275,8.796060562133789
251,175815,0891075275,7.747739791870117
252,136255,0891076182,4.59285831451416
253,151373,0891076182,5.466527938842773
254,161903,0891076182,6.036606788635254
255,119027,0375759778,6.19737434387207
256,235867,0375759778,7.998112201690674
257,101606,0425163091,8.605006217956543
258,122519,0375406328,7.055294513702393
259,237856,0375406328,7.9284820556640625
260,2766,0446310786,8.63860034942627
261,8253,0446310786,9.861510276794434
262,13850,0446310786,9.389520645141602
263,17950,0446310786,6.958765029907227
264,45340,0446310786,9.045896530151367
265,46443,0446310786,9.229310035705566
266,49204,0446310786,6.874418258666992
267,55187,0446310786,9.35491943359375
268,57398,0446310786,8.862021446228027
269,59038,0446310786,10.649094581604004
270,63545,0446310786,8.883926391601562
271,72886,0446310786,7.792304992675781
272,89874,0446310786,9.64681339263916
273,98440,0446310786,10.18689250946045
274,98468,0446310786,9.367883682250977
275,101126,0446310786,8.344491004943848
276,104657,0446310786,9.502243995666504
277,117577,0446310786,6.996845245361328
278,129641,0446310786,10.015496253967283
279,137746,0446310786,10.627202987670898
280,138543,0446310786,8.981575012207031
281,157851,0446310786,7.772813320159912
282,160509,0446310786,10.224607467651367
283,168047,0446310786,10.170307159423828
284,178953,0446310786,8.719629287719727
285,181176,0446310786,8.55750846862793
286,184299,0446310786,9.021312713623049
287,192353,0446310786,8.994507789611816
288,204494,0446310786,7.206374168395996
289,204762,0446310786,8.053668975830078
290,209160,0446310786,8.725980758666992
291,209516,0446310786,9.885075569152832
292,209724,0446310786,8.964250564575195
293,209789,0446310786,8.17212200164795
294,226847,0446310786,8.709425926208496
295,234205,0446310786,8.576831817626953
296,235030,0446310786,8.544632911682129
297,236058,0446310786,9.2059326171875
298,240567,0446310786,7.816226005554199
299,246759,0446310786,5.29053258895874
300,251422,0446310786,9.02305030822754
301,251844,0446310786,8.623197555541992
302,261611,0446310786,8.35809326171875
303,2766,0449005615,8.163352012634277
304,11676,0449005615,8.130775451660156
305,25981,0449005615,5.309407234191895
306,28945,0449005615,6.534036636352539
307,65791,0449005615,7.37810754776001
308,88738,0449005615,9.199785232543944
309,94542,0449005615,6.13944149017334
310,95173,0449005615,7.058102607727051
311,124175,0449005615,7.716216087341309
312,125222,0449005615,5.86188268661499
313,126604,0449005615,7.520448684692383
314,127359,0449005615,7.919239044189453
315,132686,0449005615,6.60941219329834
316,135149,0449005615,8.357792854309082
317,148263,0449005615,8.990523338317871
318,174807,0449005615,7.672820091247559
319,180314,0449005615,8.64696979522705
320,204783,0449005615,8.239795684814453
321,206107,0449005615,4.889264106750488
322,208510,0449005615,8.520042419433594
323,214223,0449005615,7.925264358520508
324,240710,0449005615,7.532212257385254
325,269280,0449005615,6.4539971351623535
326,277722,0449005615,7.765389442443848
327,20462,0060168013,6.5951128005981445
328,36554,0060168013,8.819751739501953
329,149667,0060168013,5.339695453643799
330,223096,0060168013,6.860672950744629
331,258147,0060168013,9.36159324645996
332,105904,0061099686,8.7023344039917
333,142579,0061099686,8.174631118774414
334,47316,0553582909,6.9588165283203125
335,204524,0553582909,4.509050369262695
336,22045,0671888587,7.342682838439941
337,25981,0671888587,3.5179386138916016
338,39440,0671888587,5.956226348876953
339,59269,0671888587,7.363390922546387
340,168702,0671888587,5.032078742980957
341,173481,0671888587,5.114506721496582
342,264031,0671888587,8.074771881103516
343,264082,0671888587,4.544904708862305
344,39662,0553582747,5.257405281066895
345,49377,0553582747,6.991723537445068
346,90657,0553582747,5.309851169586182
347,106849,0553582747,10.542869567871094
348,108405,0553582747,8.373852729797363
349,110973,0553582747,8.537368774414062
350,128732,0553582747,9.058774948120115
351,165267,0553582747,6.677797794342041
352,170997,0553582747,10.357032775878906
353,171968,0553582747,8.90994930267334
354,218836,0553582747,4.811553955078125
355,232736,0553582747,8.17342758178711
356,241666,0553582747,7.364545822143555
357,248594,0553582747,6.60447883605957
358,8870,0425182908,3.404174566268921
359,16010,0425182908,2.9274845123291016
360,19570,0425182908,3.219883441925049
361,30035,0425182908,2.083049058914185
362,45315,0425182908,2.864750862121582
363,82842,0425182908,1.47245192527771
364,83287,0425182908,5.044083595275879
365,88278,0425182908,2.491183042526245
366,108405,0425182908,3.825024366378784
367,128742,0425182908,5.682209968566895
368,195386,0425182908,3.40620493888855
369,201568,0425182908,4.487697601318359
370,244484,0425182908,3.564338445663452
371,256407,0425182908,4.794366359710693
372,18979,042518630X,4.594629287719727
373,23624,042518630X,5.402250289916992
374,42256,042518630X,7.657733917236328
375,72238,042518630X,6.82274055480957
376,98391,042518630X,8.285970687866211
377,153662,042518630X,7.821117401123047
378,227520,042518630X,7.322015762329102
379,91103,0440223571,6.1991705894470215
380,94385,0440223571,5.46218204498291
381,101422,0440223571,5.325145244598389
382,240144,0440223571,7.228189468383789
383,35859,0842342702,7.152835369110107
384,67627,0842342702,7.666380405426025
385,68984,0842342702,5.434704780578613
386,108306,0842342702,6.351490020751953
387,135855,0842342702,8.760300636291504
388,246230,0842342702,9.713318824768066
389,251003,0842342702,8.096796035766602
390,251501,0842342702,6.350498199462891
391,260974,0842342702,6.840890407562256
392,51,0440225701,6.044942855834961
393,6866,0440225701,4.255624771118164
394,32036,0440225701,4.558228015899658
395,32524,0440225701,4.841850280761719
396,36286,0440225701,5.809517860412598
397,43619,0440225701,7.187255859375
398,56307,0440225701,6.617929935455322
399,84882,0440225701,6.850250720977783
400,119631,0440225701,7.822082042694092
401,130658,0440225701,3.5446648597717285
402,134247,0440225701,7.853643417358398
403,137589,0440225701,6.369952201843262
404,159506,0440225701,6.901061534881592
405,174726,0440225701,4.63325834274292
406,207440,0440225701,6.073642730712891
407,209373,0440225701,6.684506416320801
408,224427,0440225701,4.714228630065918
409,227705,0440225701,7.264586448669434
410,229011,0440225701,5.863012313842773
411,231251,0440225701,5.896113872528076
412,232316,0440225701,5.706624031066895
413,232945,0440225701,7.526679515838623
414,233526,0440225701,6.876665115356445
415,236172,0440225701,6.808897495269775
416,269614,0440225701,4.674540042877197
417,277922,0440225701,9.100675582885742
418,278333,0440225701,6.884769916534424
419,53,0060914068,9.922850608825684
420,53,0245542957,6.2857666015625
421,209229,0380715899,7.8230414390563965
422,58151,0671623249,10.12484645843506
423,75852,0671623249,8.499363899230957
424,114655,0671623249,4.445614814758301
425,255092,0671623249,10.188610076904297
426,259793,0671623249,8.314203262329102
427,58252,0679810307,5.842087745666504
428,75908,0679865691,6.176005840301514
429,245988,0345260317,4.147040367126465
430,11718,042511774X,7.028960704803467
431,111979,042511774X,6.804911613464356
432,114544,042511774X,6.351821899414063
433,152186,042511774X,7.177581310272217
434,152990,042511774X,7.711539268493652
435,180915,042511774X,3.4385664463043213
436,186848,042511774X,7.183286666870117
437,223154,042511774X,6.1388373374938965
438,241652,042511774X,5.979395866394043
439,1650,0804106304,6.886382102966309
440,1773,0804106304,6.981574535369873
441,3026,0804106304,6.978212833404541
442,7958,0804106304,9.065288543701172
443,11657,0804106304,4.460137844085693
444,25966,0804106304,7.695045471191406
445,28204,0804106304,7.8304033279418945
446,30806,0804106304,6.653692245483398
447,36677,0804106304,8.147371292114258
448,36907,0804106304,8.847556114196777
449,45557,0804106304,8.351332664489746
450,49980,0804106304,7.251811981201172
451,60707,0804106304,6.906008720397949
452,68721,0804106304,6.587738037109375
453,96009,0804106304,6.451401710510254
454,96357,0804106304,8.3544340133667
455,106946,0804106304,7.218331813812256
456,122793,0804106304,8.978946685791016
457,142970,0804106304,5.765527725219727
458,144555,0804106304,8.644661903381348
459,158258,0804106304,7.515265464782715
460,158559,0804106304,8.13448429107666
461,168804,0804106304,7.771698474884033
462,194156,0804106304,9.25975513458252
463,203213,0804106304,7.844676971435547
464,212789,0804106304,4.02445125579834
465,218379,0804106304,6.08229398727417
466,227422,0804106304,6.279376029968262
467,229313,0804106304,8.029370307922363
468,233889,0804106304,8.360075950622559
469,234622,0804106304,7.204135894775391
470,244293,0804106304,6.967729568481445
471,250353,0804106304,4.9797539710998535
472,258270,0804106304,8.858682632446289
473,264152,0804106304,7.78808069229126
474,269566,0804106304,6.819703578948975
475,270713,0804106304,8.321455001831055
476,274325,0804106304,7.988430023193359
477,255679,1853262404,4.299169540405273
478,118135,1853260053,8.212252616882324
479,222716,1853260053,8.439558029174805
480,73,0060938412,6.740682601928711
481,23869,0060938412,6.90318775177002
482,7082,0140067477,5.3571882247924805
483,9660,0140067477,6.907925605773926
484,11676,0140067477,7.098532676696777
485,32773,0140067477,7.034639358520508
486,43157,0140067477,9.296636581420898
487,72532,0140067477,6.519939422607422
488,74833,0140067477,9.090718269348145
489,89851,0140067477,7.556568145751953
490,101731,0140067477,7.756407737731934
491,132550,0140067477,6.558307647705078
492,139387,0140067477,8.568470001220703
493,144120,0140067477,5.89799690246582
494,169979,0140067477,5.958472728729248
495,180865,0140067477,4.1317243576049805
496,182442,0140067477,8.004404067993164
497,197727,0140067477,7.360025882720947
498,226965,0140067477,7.611186027526855
499,231393,0140067477,6.548792839050293
500,238396,0140067477,4.302567005157471
501,275276,0140067477,8.740188598632812
502,11451,0345465083,7.199665546417236
503,44893,0345465083,7.902584075927734
504,98097,0345465083,7.673664093017578
505,119768,0345465083,5.893227577209473
506,125009,0345465083,7.428605556488037
507,145412,0345465083,8.881586074829102
508,190844,0345465083,7.400885581970215
509,194027,0345465083,7.131868362426758
510,208890,0345465083,7.26069974899292
511,218636,0345465083,8.503080368041992
512,228641,0345465083,7.5595011711120605
513,254160,0345465083,7.274595260620117
514,11676,1558531025,7.378363609313965
515,39281,1558531025,7.869785785675049
516,53575,1558531025,6.302002429962158
517,60185,1558531025,9.956676483154297
518,108379,1558531025,7.136612892150879
519,128406,1558531025,4.509521961212158
520,132851,1558531025,6.618234634399414
521,225087,1558531025,8.82029914855957
522,233642,1558531025,7.450958251953125
523,42463,0441783589,6.4993896484375
524,53174,0441783589,8.602222442626953
525,62958,0441783589,8.658082962036133
526,79441,0441783589,7.373122215270996
527,203955,0441783589,7.0132317543029785
528,207494,0441783589,7.164826393127441
529,12538,0394895894,7.694042205810547
530,162855,0394895894,6.906649589538574
531,193814,0394895894,5.842438697814941
532,16090,0375410538,7.610418796539307
533,52112,0375410538,6.540149688720703
534,223605,0375410538,5.884244918823242
535,83,087113375X,5.363949298858643
536,244964,0340767936,8.061441421508789
537,206794,0743403843,6.185223579406738
538,87,0375509038,7.152352809906006
539,280,0316769487,7.5037522315979
540,7651,0316769487,7.55939769744873
541,10134,0316769487,5.828494071960449
542,13850,0316769487,8.305089950561523
543,17183,0316769487,6.113051414489746
544,19127,0316769487,7.117161750793457
545,19132,0316769487,7.784055709838867
546,29570,0316769487,7.471640110015869
547,42305,0316769487,6.926079750061035
548,56856,0316769487,8.22388744354248
549,61854,0316769487,8.073629379272461
550,62172,0316769487,7.394690036773682
551,67487,0316769487,7.752293586730957
552,74286,0316769487,7.574008941650391
553,86290,0316769487,7.578172206878662
554,102262,0316769487,7.921463966369629
555,108352,0316769487,7.428466320037842
556,109779,0316769487,7.1515302658081055
557,112570,0316769487,7.824056148529053
558,113030,0316769487,9.863115310668944
559,117073,0316769487,6.070468902587891
560,123936,0316769487,6.813259124755859
561,135418,0316769487,7.071771621704102
562,139287,0316769487,5.898458480834961
563,141511,0316769487,7.539998054504394
564,142623,0316769487,7.752847671508789
565,174503,0316769487,5.008025169372559
566,185111,0316769487,6.927470207214356
567,186570,0316769487,5.829602241516113
568,189080,0316769487,6.594863414764404
569,189939,0316769487,5.507848739624023
570,192083,0316769487,7.186199188232422
571,196133,0316769487,7.226785659790039
572,200226,0316769487,7.539724826812744
573,204864,0316769487,9.035265922546388
574,211303,0316769487,6.874979972839356
575,215829,0316769487,6.484890937805176
576,217012,0316769487,7.375450134277344
577,219209,0316769487,8.912166595458984
578,228021,0316769487,7.110713005065918
579,240643,0316769487,8.48208999633789
580,242309,0316769487,6.180305480957031
581,244359,0316769487,6.296257019042969
582,247855,0316769487,8.166152000427246
583,255045,0316769487,7.651542663574219
584,257145,0316769487,4.880125045776367
585,268300,0316769487,9.078574180603027
586,276165,0316769487,9.800302505493164
587,53808,8445071408,4.85426139831543
588,136905,8445071408,6.068048000335693
589,192494,8445071408,5.016232967376709
590,92,8445071769,8.262931823730469
591,136905,8445071777,7.598278999328613
592,194864,8445071777,8.471888542175293
593,6575,0679429220,6.999863624572754
594,12154,0679429220,7.313811302185059
595,22888,0679429220,7.213282585144043
596,41084,0679429220,7.604488372802734
597,52066,0679429220,6.978054046630859
598,60259,0679429220,5.757948875427246
599,88412,0679429220,7.969607830047607
600,106036,0679429220,7.005544185638428
601,107286,0679429220,7.457486629486084
602,112001,0679429220,9.043700218200684
603,113904,0679429220,7.880282402038574
604,120147,0679429220,7.711121559143066
605,124717,0679429220,7.335577487945557
606,168387,0679429220,7.09649658203125
607,169465,0679429220,6.914704322814941
608,185176,0679429220,8.419914245605469
609,198996,0679429220,9.193050384521484
610,219703,0679429220,5.388443946838379
611,240236,0679429220,6.782284259796143
612,241548,0679429220,8.407243728637695
613,251522,0679429220,7.2810797691345215
614,36135,0671867156,8.204927444458008
615,79740,0671867156,4.813343048095703
616,104636,0671867156,8.566847801208496
617,110160,0671867156,9.373174667358398
618,110973,0671867156,8.461195945739746
619,125519,0671867156,9.27643871307373
620,162827,0671867156,7.048195838928223
621,187236,0671867156,7.888273239135742
622,187801,0671867156,5.529182434082031
623,204432,0671867156,8.258251190185547
624,204804,0671867156,9.632692337036133
625,76151,0312252617,8.840313911437988
626,278202,0312252617,4.061454772949219
627,11676,0312261594,5.701169490814209
628,60028,0312261594,4.220438003540039
629,89391,0312261594,4.2302727699279785
630,41403,0316748641,6.914305686950684
631,99,0446677450,7.600133895874023
632,45557,0446677450,8.325018882751465
633,62316,0446677450,6.85168981552124
634,67840,0446677450,9.290634155273438
635,166123,0446677450,8.512744903564453
636,208867,0446677450,7.598751544952393
637,257602,0446677450,6.562934875488281
638,268622,0446677450,7.335455417633057
639,274308,0446677450,6.94859504699707
640,5268,0451166892,6.203848361968994
641,16782,0451166892,7.245412349700928
642,55075,0451166892,8.0999755859375
643,68156,0451166892,7.202414512634277
644,81394,0451166892,7.19704532623291
645,82102,0451166892,10.01725959777832
646,135776,0451166892,6.449718475341797
647,163851,0451166892,7.146666526794434
648,172512,0451166892,9.33194065093994
649,172742,0451166892,9.15842056274414
650,188685,0451166892,8.705113410949707
651,189279,0451166892,8.830562591552734
652,191728,0451166892,7.593230247497559
653,204790,0451166892,7.871837615966797
654,209229,0451166892,7.035214424133301
655,223156,0451166892,8.458346366882324
656,276755,0451166892,6.750558853149414
657,231772,0553347594,6.745987892150879
658,6543,067976397X,7.730925559997559
659,21484,067976397X,8.091750144958496
660,28177,067976397X,8.115765571594238
661,85619,067976397X,6.2591962814331055
662,135831,067976397X,7.630850315093994
663,149268,067976397X,5.824611663818359
664,212923,067976397X,9.145459175109863
665,6563,0786868716,6.932479381561279
666,12154,0786868716,7.204339981079102
667,19433,0786868716,7.455434799194336
668,22625,0786868716,8.671906471252441
669,23871,0786868716,9.343850135803224
670,25996,0786868716,6.734469413757324
671,28222,0786868716,7.373415946960449
672,39372,0786868716,7.337621688842773
673,39773,0786868716,8.100247383117676
674,60031,0786868716,9.532575607299805
675,60621,0786868716,8.98591136932373
676,61901,0786868716,8.312746047973633
677,87632,0786868716,7.760629177093506
678,92826,0786868716,5.848275661468506
679,100115,0786868716,7.976822376251221
680,101081,0786868716,7.091267108917236
681,108005,0786868716,7.687954902648926
682,108711,0786868716,7.113893032073975
683,116223,0786868716,4.783792018890381
684,121786,0786868716,6.3980889320373535
685,124298,0786868716,8.363852500915527
686,130263,0786868716,7.763731956481934
687,132389,0786868716,6.995043754577637
688,135847,0786868716,8.16434383392334
689,142759,0786868716,6.673123359680176
690,152651,0786868716,6.481155872344971
691,160670,0786868716,3.405014514923096
692,162538,0786868716,5.060983657836914
693,164956,0786868716,7.900732040405273
694,168642,0786868716,7.290884494781494
695,174918,0786868716,8.66724967956543
696,179019,0786868716,5.745572090148926
697,182180,0786868716,8.11698055267334
698,182993,0786868716,8.09384536743164
699,201141,0786868716,6.73861837387085
700,204622,0786868716,6.906700134277344
701,209685,0786868716,6.952203273773193
702,216495,0786868716,9.195859909057615
703,225255,0786868716,6.693631649017334
704,226014,0786868716,7.057998180389404
705,235935,0786868716,7.925394058227539
706,236283,0786868716,9.183597564697266
707,241799,0786868716,7.921066284179687
708,248850,0786868716,8.900437355041504
709,253871,0786868716,8.56195068359375
710,253964,0786868716,7.767116546630859
711,263325,0786868716,7.766490936279297
712,263560,0786868716,6.550179481506348
713,270713,0786868716,8.106761932373047
714,175399,0671864769,5.363028526306152
715,109,0671521519,5.475413799285889
716,87141,0312953453,7.138911724090576
717,10596,0446608653,6.757859230041504
718,170568,0446608653,8.03154182434082
719,177838,0446608653,8.853901863098145
720,254863,0446608653,6.8958420753479
721,114,0446612545,7.41834831237793
722,2152,0446612545,6.5202460289001465
723,17461,0446612545,7.361458778381348
724,28709,0446612545,6.469959259033203
725,37311,0446612545,7.063944816589356
726,37320,0446612545,4.960493087768555
727,43529,0446612545,7.220725059509277
728,66789,0446612545,3.5808968544006348
729,104469,0446612545,7.486186981201172
730,118207,0446612545,6.40260124206543
731,159647,0446612545,8.942656517028809
732,160571,0446612545,6.962292671203613
733,161250,0446612545,6.933329582214356
734,183005,0446612545,7.148938179016113
735,188398,0446612545,6.741637229919434
736,190925,0446612545,7.154741287231445
737,201674,0446612545,6.846589088439941
738,224997,0446612545,6.692694664001465
739,234165,0446612545,8.296607971191406
740,266268,0446612545,7.426847457885742
741,267703,0446612545,6.6444196701049805
742,114,0446612618,4.833373069763184
743,223587,0446612618,4.900814056396484
744,54416,0451208080,6.961145401000977
745,119027,0451208080,6.868983268737793
746,131098,0451208080,5.407276153564453
747,33818,0553584383,6.354433059692383
748,201359,0553584383,6.640932083129883
749,223566,0553584383,5.848085403442383
750,223879,0553584383,7.3783087730407715
751,225886,0553584383,6.707786560058594
752,3373,0671027360,5.827627182006836
753,4092,0671027360,6.624394416809082
754,16106,0671027360,8.79733657836914
755,29209,0671027360,6.46390962600708
756,36326,0671027360,4.614789962768555
757,43687,0671027360,7.279407978057861
758,44728,0671027360,7.36026668548584
759,46595,0671027360,7.768265724182129
760,50225,0671027360,6.279101371765137
761,53456,0671027360,7.458990097045898
762,62966,0671027360,8.370579719543457
763,72575,0671027360,8.097055435180664
764,85757,0671027360,7.146840572357178
765,89602,0671027360,5.871783256530762
766,89874,0671027360,8.408742904663086
767,91058,0671027360,8.201334953308105
768,109700,0671027360,9.347822189331056
769,110912,0671027360,8.734457015991211
770,127244,0671027360,6.922537803649902
771,128332,0671027360,4.746575355529785
